date,price,high,low,lag_1,lag_2,lag_3,lag_5,lag_7,ma_7,ma_30,momentum_30,momentum_7,volume,volatility_7,volatility_30,daily_return,pct_change_1d,pct_change_7d,hl_pct
2025-02-28,0.2135055305432372,0.2135055305432372,0.2135055305432372,0.16877528810533893,0.47664115055523326,0.6449767879437561,0.9733869987799285,1.0919776915824222,0.6330846784891965,1.0284977099866197,-1.763651940035899,-2.7181793380255255,1.1702012927623102,0.013254531031622276,-0.9403362146523213,0.28915382806087414,0.28915382806087414,-2.1999933973268666,0.0
2025-03-01,0.1967830972023344,0.1967830972023344,0.1967830972023344,0.2193929423426988,0.17313621027370493,0.48008961937883543,0.9586572668663318,0.9523816027773861,0.5278170866293066,0.9878531836417985,-2.0115434685101907,-2.338311576935352,1.1282447411166443,0.08585955030467646,-1.0650142152384383,-0.1689528915918885,-0.1689528915918885,-1.941635041149219,0.0
2025-03-02,0.2946080981490003,0.2946080981490003,0.2946080981490003,0.202672616798318,0.22370499594450183,0.17693329663115928,0.651810713104511,0.9790077620337695,0.43276144762968405,0.9482646072997888,-1.9650997160014583,-2.1208932406319367,-0.5315405010619918,0.3020483799176095,-1.0159498647506213,0.6067096682658267,0.6067096682658267,-1.75880896585086,0.0
2025-03-03,0.8112343445056074,0.8112343445056074,0.8112343445056074,0.3004852872908833,0.20700081295658934,0.22744399703542278,0.4874564403613858,0.9643173371056769,0.4141630749005007,0.931142273962052,-0.9769690023183922,-0.493074168385397,0.503725254404988,2.3484733609906643,0.16451648079992182,3.3803254489816976,3.3803254489816976,-0.4509627573932116,0.0
2025-03-04,0.30208302719339664,0.30208302719339664,0.30208302719339664,0.8170464149543528,0.30471905068511834,0.21075900111930182,0.18527988298386652,0.6582896178692536,0.3667018394723786,0.9004643445669341,-1.5731835453567096,-1.107581077575433,0.7310470595926551,2.965614365548348,0.828798081159532,-3.1460174189503496,-3.1460174189503496,-0.990119905779437,0.0
2025-03-05,0.37630120531677463,0.37630120531677463,0.37630120531677463,0.3079592741500653,0.8207814669359117,0.30836499589383576,0.235627338780101,0.49437393226771026,0.35369366563436894,0.878837016959526,-1.1751117537336486,-0.37405562617758975,0.6364876213131729,2.9257077675789427,0.7904716554396095,0.43695706405070056,0.43695706405070056,-0.374087252597891,0.0
2025-03-06,0.582373838153032,0.582373838153032,0.582373838153032,0.3821680973659052,0.3121858218202645,0.823834642858237,0.21899626679685946,0.19300374730960726,0.4140455871275345,0.8559335182598868,-1.2312414703003147,1.1878228995274545,0.1638003899931409,2.573508008495992,0.7727238419031739,1.294177746855268,1.294177746855268,1.057036762128899,0.0
2025-03-07,0.5446618792613787,0.5446618792613787,0.5446618792613787,0.5882147555625922,0.38632300049090523,0.3158231904063524,0.316286810543577,0.2432168485414301,0.46168870219870917,0.8388192452517965,-0.9766144855760147,0.9172451181295025,0.029491667711898588,2.6170192693009846,0.6876555773985732,-0.294131070258557,-0.294131070258557,0.7977184200094148,0.0
2025-03-08,0.3426697295679901,0.3426697295679901,0.3426697295679901,0.5505075501140633,0.5921707319498192,0.3898752122410914,0.8300905205917192,0.2266301573594956,0.4826772583295135,0.8181364143531537,-1.1335700412752339,0.3497542631467908,0.5487280352351487,2.855980262959156,0.776105243201558,-1.3399201799845852,-1.3399201799845852,0.2789529380765764,0.0
2025-03-09,0.3032261978923336,0.3032261978923336,0.3032261978923336,0.3485408607314987,0.5544999307382532,0.5954864990199823,0.32372090105377227,0.3236610766938225,0.4839171352618312,0.7960137636608833,-1.1968975037255545,-0.0707064493414688,-0.923607033986339,2.841344455907937,0.7763164458417037,-0.31605842381028765,-0.31605842381028765,-0.10802740931102336,0.0
2025-03-10,-0.034161766696557516,-0.034161766696557516,-0.034161766696557516,0.3091023007568613,0.3527282291075373,0.5578589679502614,0.3975335955146792,0.836093677267516,0.36229088722933783,0.7626850132276882,-1.6897743649121137,-2.6865967539111697,-0.4858214574191901,1.5853975271836447,1.0857771435744419,-2.296574437205121,-2.296574437205121,-2.2644391490039735,0.0
2025-03-11,-0.15725675907628206,-0.15725675907628206,-0.15725675907628206,-0.02824313741474203,0.3133277448976169,0.35631902911378,0.6024803709395812,0.3310753289822745,0.29620615601785466,0.7252090078913703,-1.8721826984493237,-1.5040859894935172,0.10999080975179155,0.635050115131949,1.1133794453149555,-0.9280632114766328,-0.9280632114766328,-1.4000516454244596,0.0
2025-03-12,0.09398735452467488,0.09398735452467488,0.09398735452467488,-0.15132261415798454,-0.023692004771656856,0.31696380182661377,0.5649744475987457,0.4046910507807995,0.25558995967573855,0.6962190999825049,-1.4989394505337903,-0.9618462675566961,0.32287407305315047,1.2804706263961827,1.386039671081554,1.7683098909345771,1.7683098909345771,-0.9007098577342908,0.0
2025-03-13,0.16188850131880406,0.16188850131880406,0.16188850131880406,0.09988983111707608,-0.1466526550364229,-0.019668833900197597,0.36408586200136495,0.6090909160529576,0.1950951771777433,0.6677220074324656,-1.4772639976270858,-1.3850727737121777,-0.16193352541849396,0.9492274197559605,1.3972206461967014,0.4131125886073801,0.4131125886073801,-1.2353830819248008,0.0
2025-03-14,-0.012401017274510722,-0.012401017274510722,-0.012401017274510722,0.16778241924045834,0.10431725841276912,-0.14248824679790006,0.32485782615286357,0.57168507904049,0.11495112502753038,0.6368522029830109,-1.5816227683430544,-1.803416999916353,-0.46691669150090975,1.0325476886869558,1.4529382122513017,-1.2446233352903324,-1.2446233352903324,-1.6036093473848754,0.0
2025-03-15,0.16736141315489367,0.16736141315489367,0.16736141315489367,-0.006485130849013616,0.17214429996921088,0.10819339288475431,-0.010686852720663605,0.371332574124573,0.08972970220373852,0.6076198061873322,-1.5096048170903231,-0.6340827053936788,-0.5999398116458265,1.2793708168957039,1.528063633492464,1.2120084181970412,1.2120084181970412,-0.6122474276087027,0.0
2025-03-16,0.19364124711917102,0.19364124711917102,0.19364124711917102,0.17325464123767711,-0.0019550043668846336,0.175942525673273,-0.13310932780605353,0.3322092201430259,0.0739638307657783,0.581960171012192,-1.3524643691190852,-0.43276859052567174,-1.1904273625318944,1.2885355589420915,1.5285056696048458,0.12301236027861519,0.12301236027861519,-0.4343446757264934,0.0
2025-03-17,0.08219279410854342,0.08219279410854342,0.08219279410854342,0.19953116273291965,0.17761123883648325,0.0020431985436991746,0.11676213847408319,-0.0024400419024266057,0.09070363886836016,0.5505911155414125,-1.603581280405598,0.25929597957375095,-0.8298212850645809,0.5479337378940963,1.5355194658747489,-0.811496130021368,-0.811496130021368,0.21076778105234942,0.0
2025-03-18,0.17384758584433535,0.17384758584433535,0.17384758584433535,0.08809675735859288,0.20386239179264432,0.18140318500274324,0.18429231408050278,-0.1245358268293136,0.13833927220796136,0.5221386158843657,-1.4753026724882172,0.917085827771098,-0.8954247526681552,0.34114568575933196,1.574179077660251,0.5786731606060472,0.5786731606060472,0.867473022804994,0.0
2025-03-19,0.09279360102114746,0.09279360102114746,0.09279360102114746,0.1797399963707287,0.09253557021963127,0.20762418486750533,0.010955009003020415,0.1246688456381063,0.13816752814883296,0.4939502363258347,-1.463685902323669,-0.10076067027756731,-0.7330227765287674,-0.13474155502528543,1.5756605330447866,-0.6075286322928688,-0.6075286322928688,-0.13528251189596094,0.0
2025-03-20,0.3453044050757539,0.3453044050757539,0.3453044050757539,0.09869622808145195,0.18409033271516068,0.09642523759516226,0.1897353252050445,0.19201881378051897,0.16455538102376951,0.4750571208816494,-1.0548531499389524,0.4647083890990542,-0.4242249750810214,0.41803920537141404,1.7956737059906107,1.688996526876081,1.688996526876081,0.38806647735537886,0.0
2025-03-21,0.18607937832176014,0.18607937832176014,0.18607937832176014,0.3511752041488449,0.10312480773535429,0.18787483674315603,0.2158715819003238,0.019144067490797854,0.19311054647165898,0.45138980196918477,-1.2648365049432009,0.5108517174426432,-0.632841794344183,0.34600130985039235,1.850192821074103,-1.105225371062557,-1.105225371062557,0.45009243563172907,0.0
2025-03-22,0.16972818775728207,0.16972818775728207,0.16972818775728207,0.19197024707913485,0.3553600292109236,0.10700231190238964,0.10503201647015337,0.19744729997272473,0.1934510518406953,0.42493873182056563,-1.387273981257099,-0.08985458600866332,-0.9474244179538924,0.07682816948966745,1.832975670310045,-0.16702011031894665,-0.16702011031894665,-0.12515228395688213,0.0
2025-03-23,0.15619821613358503,0.15619821613358503,0.15619821613358503,0.17562111751749646,0.19630877578787465,0.35894780622959715,0.19618606133266217,0.2235138108322292,0.1880641624128918,0.3941744926631419,-1.576979699747477,-0.21179410777504404,-1.2895839771764828,0.07086811762433386,1.7904415153271875,-0.1481542029326335,-0.1481542029326335,-0.2373541448910045,0.0
2025-03-24,0.2809953557176972,0.2809953557176972,0.2809953557176972,0.16209285129316026,0.17997543041335967,0.20007924523874723,0.11557490692454248,0.11297002601892282,0.2166656775457048,0.37235754258000137,-1.1834519017610747,0.5118385288314482,-1.1288978325592374,0.04160311933334107,1.822632301829459,0.7959809223705325,0.7959809223705325,0.4403705233446119,0.0
2025-03-25,0.37736022773334066,0.37736022773334066,0.37736022773334066,0.28687426069187366,0.16646022498744303,0.18376466097757274,0.36670614322054174,0.20388082200622676,0.2459448269670835,0.3528831132427742,-1.0804210257914046,0.5262657516807818,-0.6430615463579513,0.04313919426748571,1.8525832526388257,0.5865762736191228,0.5865762736191228,0.44372241166424964,0.0
2025-03-26,0.38942784080679627,0.38942784080679627,0.38942784080679627,0.383226986296888,0.291121164785127,0.17026497964026144,0.2083510266238404,0.1234847822720452,0.2886212825895197,0.33431435352490385,-1.0405870416595502,0.811502088455761,-0.5409116059387329,-0.09834039200097458,1.8543852944467627,0.02303084959153411,0.02303084959153411,0.7202176713073336,0.0
2025-03-27,0.3544035338557935,0.3544035338557935,0.3544035338557935,0.3952930782954889,0.3873808671227518,0.29478272905244574,0.19208916916889818,0.3739458629995236,0.28993036466266325,0.32496150902815196,-0.6352442843968366,-0.0692330321814156,-0.7010176148938627,-0.7648614132802009,1.6611975965068027,-0.2849526354738803,-0.2849526354738803,-0.10693225510806098,0.0
2025-03-28,0.3710741859391069,0.3710741859391069,0.3710741859391069,0.36027318601972336,0.39943530997188353,0.3909318637663371,0.1786331172045868,0.21601332451280283,0.31654537277288003,0.3217387661039293,-0.3656245869396165,0.46954465440626414,-0.7309381266480015,-1.300572363278211,1.596468267414266,0.05364509202795802,0.05364509202795802,0.39013642312874014,0.0
2025-03-29,0.19162501294317483,0.19162501294317483,0.19162501294317483,0.3769417368333373,0.36444922747972985,0.40297246041535717,0.3027484399817658,0.19979486259275567,0.3196956459476606,0.32270728598544185,-0.1812806578422448,-0.03003301709989335,-0.4970584901909023,-0.6725949814881617,1.4364238860678156,-1.2329083309489284,-1.2329083309489284,-0.06987691305189161,0.0
2025-03-30,0.08648254119593984,0.08648254119593984,0.08648254119593984,0.19751518269525953,0.38110168572253594,0.36802656429310654,0.39858683206720263,0.1863747187388299,0.30966572522841235,0.31842721517716627,-0.41212894267313177,-0.31064690827300834,-0.9889869013843078,-0.5261340084465976,1.4633184303988314,-0.7690220627321264,-0.7690220627321264,-0.32968862202454374,0.0
2025-03-31,0.06628426783892657,0.06628426783892657,0.06628426783892657,0.09238596374035114,0.2018483580730454,0.38465989487716745,0.410588514932318,0.3101588339134634,0.2787754671782119,0.31403002508628214,-0.4172801893808406,-0.7547754603024269,-1.1019959425207113,-0.8385524580957404,1.4637337304126405,-0.19577530243507685,-0.19577530243507685,-0.7269817265923745,0.0
2025-04-01,0.07615293417694109,0.07615293417694109,0.07615293417694109,0.07219023629573376,0.09682063560807945,0.20561246454507145,0.37575555981205394,0.4057414767218233,0.23544109112674022,0.30666912470881147,-0.5476327881698844,-1.0197178733375378,-0.5417631759520947,-1.1079119469217755,1.4338992053259538,0.012528394835156123,0.012528394835156123,-0.9520054170687728,0.0
