date,price,volume,daily_return,ma_7,ma_30,volatility_7,volatility_30,momentum_7,momentum_30,high,low,hl_pct,pct_change_1d,pct_change_7d,lag_1,lag_2,lag_3,lag_5,lag_7,target
2024-07-31,66219.05102486102,28892376510.689587,-0.825621153288536,66908.68900180879,62762.51518714512,1.6959157890154322,2.412541562131325,276.6335596326535,3484.657185406286,66219.05102486102,66219.05102486102,0.0,-0.825621153288536,0.41950776187198446,66770.32091848266,68242.2474440493,68055.40838968738,65749.96361965332,65942.41746522837,64679.778647032515
2024-08-01,64679.778647032515,31403681581.194077,-2.3245159119701153,66805.29521849552,62824.51373307225,1.9098406825080934,2.4565095022013352,-723.7564831927739,1859.9563778140218,64679.778647032515,64679.778647032515,0.0,-2.3245159119701153,-1.1066014730728213,66219.05102486102,66770.32091848266,68242.2474440493,67920.2964857025,65403.53513022529,65357.52960767435
2024-08-02,65357.52960767435,38911302447.60912,1.0478560298426753,66749.23321678424,62935.012552091386,1.9498944698524179,2.448183314951357,-392.43401197897765,3314.9645705737494,65357.52960767435,65357.52960767435,0.0,1.0478560298426753,-0.5968581431453068,64679.778647032515,66219.05102486102,66770.32091848266,68055.40838968738,65749.96361965332,61407.29547397454
2024-08-03,61407.29547397454,39004321616.3716,-6.044038318786093,65818.80450082311,62973.76637574616,2.404065126010043,2.645045660246642,-6513.001011727967,1162.614709643618,61407.29547397454,61407.29547397454,0.0,-6.044038318786093,-9.589182245544203,65357.52960767435,64679.778647032515,66219.05102486102,68242.2474440493,67920.2964857025,60738.7449250574
2024-08-04,60738.7449250574,32885545023.712658,-1.0887151823849361,64773.56686301883,63092.0854024452,2.308307229323046,2.4708439759989616,-7316.663464629979,3549.570800971036,60738.7449250574,60738.7449250574,0.0,-1.0887151823849361,-10.751038951576831,61407.29547397454,65357.52960767435,64679.778647032515,66770.32091848266,68055.40838968738,58006.206586686734
2024-08-05,58006.206586686734,33664501541.451115,-4.498838989416409,63311.27531196703,63134.29686029903,2.370537264729865,2.6124420469934773,-10236.040857362561,1266.343735614697,58006.206586686734,58006.206586686734,0.0,-4.498838989416409,-14.999565871207455,60738.7449250574,61407.29547397454,65357.52960767435,66219.05102486102,68242.2474440493,53956.26184159744
2024-08-06,53956.26184159744,120245972389.37173,-6.981916217942807,61480.695443840574,62991.82278321139,2.960268997656846,2.8692034127827477,-12814.059076885213,-4274.222312629157,53956.26184159744,53956.26184159744,0.0,-6.981916217942807,-19.191249795742948,58006.206586686734,60738.7449250574,61407.29547397454,64679.778647032515,66770.32091848266,55959.84107399357
2024-08-07,55959.84107399357,52620100833.47091,3.713339590274356,60015.09402228808,62994.47163975548,3.8645486374522866,2.8620471101697285,-10259.209950867451,79.46569632276805,55959.84107399357,55959.84107399357,0.0,3.713339590274356,-15.49283747212834,53956.26184159744,58006.206586686734,60738.7449250574,65357.52960767435,66219.05102486102,55099.95181146735
2024-08-08,55099.95181146735,41605918903.41173,-1.5366184857266152,58646.54733149306,62942.29867568705,3.875546830005162,2.8642339849776324,-9579.826835565167,-1565.1889220529265,55099.95181146735,55099.95181146735,0.0,-1.5366184857266152,-14.811162060160644,55959.84107399357,53956.26184159744,58006.206586686734,61407.29547397454,64679.778647032515,61859.03159904161
2024-08-09,61859.03159904161,49201548320.290726,12.266943192076575,58146.76190168838,63071.3229452523,6.71871075966959,3.6232455445957927,-3498.498008632734,3870.728086957606,61859.03159904161,61859.03159904161,0.0,12.266943192076575,-5.35286145243461,55099.95181146735,55959.84107399357,53956.26184159744,60738.7449250574,65357.52960767435,60912.588533350805
2024-08-10,60912.588533350805,33804208928.47938,-1.5299998096081957,58076.08948159927,63178.269153548565,6.313001990978671,3.6357977178915606,-494.70694062373514,3208.3862488879313,60912.588533350805,60912.588533350805,0.0,-1.5299998096081957,-0.8056159073695057,61859.03159904161,55099.95181146735,55959.84107399357,58006.206586686734,61407.29547397454,60887.70861641504
2024-08-11,60887.70861641504,13418919090.197285,-0.04084527933359006,58097.37000893608,63294.919691456846,6.2939179907409475,3.633173940150705,148.96369135763962,3499.5161372483635,60887.70861641504,60887.70861641504,0.0,-0.04084527933359006,0.24525316013928045,60912.588533350805,61859.03159904161,55099.95181146735,53956.26184159744,60738.7449250574,58804.23449992608
2024-08-12,58804.23449992608,21715994493.456894,-3.4218303888139068,58211.373996541704,63325.08454287119,6.171921969863313,3.6921910545253427,798.027913239348,904.9455424301632,58804.23449992608,58804.23449992608,0.0,-3.4218303888139068,1.3757629746857347,60887.70861641504,60912.588533350805,61859.03159904161,55959.84107399357,58006.206586686734,59350.07433270696
2024-08-13,59350.07433270696,39403296385.84335,0.9282321884175992,58981.91863812877,63331.663049332325,5.26230845353621,3.6753948360256157,5393.812491109515,197.355193834097,59350.07433270696,59350.07433270696,0.0,0.9282321884175992,9.996638586535965,58804.23449992608,60887.70861641504,60912.588533350805,55099.95181146735,53956.26184159744,60601.22317789727
